OrderYear,OrderMonth,IsWeekendOrder,Quantity,UnitPrice,TotalPrice,ItemsInCart,CartFillRatio,HasCoupon,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,CouponCode_FREESHIP,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus,IsCancelled,IsReturned,IsCancelledOrReturned
2023,1,0,5,196.84,984.2,5,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2025,3,0,1,176.58,176.58,4,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Returned,0,1,1
2023,10,0,4,666.52,2666.08,8,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Shipped,0,0,0
2024,11,1,5,101.3,506.5,7,0.714,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Shipped,0,0,0
2023,7,1,4,151.2,604.8,9,0.444,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Pending,0,0,0
2025,2,0,5,94.85,474.25,6,0.833,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Shipped,0,0,0
2023,1,0,2,388.22,776.44,2,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2023,11,0,3,614.15,1842.45,3,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2024,9,0,2,92.91,185.82,3,0.667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Returned,0,1,1
2024,6,1,3,92.22,276.66,5,0.6,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Delivered,0,0,0
2024,6,1,3,562.55,1687.65,6,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Returned,0,1,1
2023,3,0,1,92.79,92.79,3,0.333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Pending,0,0,0
2023,6,1,4,30.27,121.08,9,0.444,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
2025,3,1,2,49.08,98.16,7,0.286,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2025,3,1,5,228.09,1140.45,9,0.556,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Returned,0,1,1
2024,11,0,4,650.04,2600.16,6,0.667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Cancelled,1,0,1
2025,3,0,1,665.11,665.11,3,0.333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2024,12,1,1,386.03,386.03,4,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Pending,0,0,0
2024,7,0,5,21.54,107.7,10,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2024,7,0,2,475.78,951.56,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2024,1,0,2,68.4,136.8,7,0.286,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2025,6,1,4,532.49,2129.96,6,0.667,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Cancelled,1,0,1
2023,4,0,1,51.73,51.73,1,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2024,7,0,3,653.63,1960.89,7,0.429,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Delivered,0,0,0
2024,6,0,3,454.29,1362.87,4,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Pending,0,0,0
2023,10,0,3,122.11,366.33,4,0.75,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,4,1,4,64.74,258.96,8,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2024,1,1,2,681.06,1362.12,3,0.667,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Shipped,0,0,0
2023,9,0,5,128.95,644.75,10,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2024,3,0,2,118.59,237.18,2,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Delivered,0,0,0
2024,11,0,1,95.1,95.1,1,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2023,12,1,3,54.95,164.85,8,0.375,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Returned,0,1,1
2024,10,0,3,136.97,410.91,4,0.75,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Returned,0,1,1
2023,3,1,2,194.85,389.7,5,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Returned,0,1,1
2024,10,0,4,583.02,2332.08,4,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Delivered,0,0,0
2024,9,1,5,95.75,478.75,8,0.625,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Shipped,0,0,0
2024,7,0,4,325.76,1303.04,8,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Shipped,0,0,0
2023,9,0,4,186.41,745.64,6,0.667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2025,2,1,1,474.6,474.6,4,0.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Delivered,0,0,0
2024,6,0,5,584.46,2922.3,8,0.625,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Returned,0,1,1
2025,3,0,1,132.05,132.05,2,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2023,12,0,4,494.84,1979.36,8,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Returned,0,1,1
2024,1,0,4,224.61,898.44,6,0.667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2024,6,0,4,44.07,176.28,6,0.667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2024,2,0,5,418.53,2092.65,6,0.833,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Pending,0,0,0
2024,1,0,4,532.87,2131.48,9,0.444,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2025,6,0,2,485.37,970.74,5,0.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2024,6,0,4,386.73,1546.92,4,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2024,7,1,2,377.47,754.94,7,0.286,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Pending,0,0,0
2025,1,0,5,332.64,1663.2,10,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Delivered,0,0,0
2024,11,1,3,699.93,2099.79,7,0.429,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Returned,0,1,1
2024,9,0,1,576.35,576.35,1,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Returned,0,1,1
2024,6,0,2,461.37,922.74,5,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Delivered,0,0,0
2023,3,0,4,111.3,445.2,7,0.571,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2025,2,0,3,661.89,1985.67,6,0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2025,3,0,2,259.58,519.16,7,0.286,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Delivered,0,0,0
2024,7,0,3,70.81,212.43,8,0.375,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Shipped,0,0,0
2025,4,1,1,518.39,518.39,4,0.25,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2023,1,1,4,145.41,581.64,7,0.571,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2023,1,0,2,599.86,1199.72,7,0.286,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2024,10,0,4,429.37,1717.48,8,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
2024,4,0,2,241.49,482.98,7,0.286,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2025,5,1,2,452.05,904.1,3,0.667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Returned,0,1,1
2023,6,0,3,336.71,1010.13,4,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2024,6,0,1,283.69,283.69,6,0.167,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Shipped,0,0,0
2024,2,0,1,157.72,157.72,2,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
2023,3,1,3,624.84,1874.52,8,0.375,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Cancelled,1,0,1
2023,7,0,3,308.01,924.03,3,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2025,2,0,1,39.56,39.56,5,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Cancelled,1,0,1
2023,6,0,4,37.76,151.04,7,0.571,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2024,9,0,3,76.96,230.88,8,0.375,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2023,4,0,1,569.96,569.96,4,0.25,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Delivered,0,0,0
2024,3,1,5,627.43,3137.15,10,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2023,10,0,2,534.91,1069.82,5,0.4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Returned,0,1,1
2023,1,1,2,278.88,557.76,3,0.667,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Pending,0,0,0
2025,4,0,2,323.22,646.44,7,0.286,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Delivered,0,0,0
2023,9,0,5,653.46,3267.3,9,0.556,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Cancelled,1,0,1
2023,7,0,4,678.55,2714.2,5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Delivered,0,0,0
2024,2,1,1,314.38,314.38,6,0.167,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2024,6,0,3,692.44,2077.32,8,0.375,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2024,7,1,1,604.87,604.87,4,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Delivered,0,0,0
2025,6,1,2,512.33,1024.66,7,0.286,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2025,4,0,3,20.54,61.62,3,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Cancelled,1,0,1
2023,3,1,2,625.22,1250.44,5,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Cancelled,1,0,1
2023,8,0,1,21.19,21.19,5,0.2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Returned,0,1,1
2025,3,0,5,64.49,322.45,7,0.714,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2023,4,0,4,246.85,987.4,8,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2023,12,0,3,588.74,1766.22,8,0.375,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2024,3,1,4,184.48,737.92,4,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Cancelled,1,0,1
2024,1,0,5,524.26,2621.3,5,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2024,8,1,2,493.63,987.26,6,0.333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Returned,0,1,1
2025,5,0,1,438.34,438.34,5,0.2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Returned,0,1,1
2025,5,0,1,325.81,325.81,1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Pending,0,0,0
2023,7,1,1,176.1,176.1,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2023,8,0,5,45.31,226.55,8,0.625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Cancelled,1,0,1
2024,3,1,4,221.96,887.84,7,0.571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2023,11,0,2,601.43,1202.86,5,0.4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2023,8,0,5,691.28,3456.4,10,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Delivered,0,0,0
2024,9,1,4,417.89,1671.56,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Pending,0,0,0
2024,1,1,4,409.28,1637.12,8,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2023,6,0,2,356.35,712.7,6,0.333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2024,4,0,5,170.22,851.1,8,0.625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Delivered,0,0,0
2023,3,0,4,384.85,1539.4,9,0.444,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Delivered,0,0,0
2024,11,0,4,115.77,463.08,7,0.571,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2025,4,0,3,579.55,1738.65,8,0.375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2023,2,0,2,438.76,877.52,2,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2025,5,0,5,488.35,2441.75,9,0.556,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2023,4,1,4,328.56,1314.24,4,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2025,3,0,1,68.39,68.39,3,0.333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2023,5,0,4,595.62,2382.48,8,0.5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2024,2,1,5,644.64,3223.2,6,0.833,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2023,8,1,5,397.81,1989.05,5,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Returned,0,1,1
2024,1,0,3,236.5,709.5,8,0.375,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Delivered,0,0,0
2024,10,0,5,472.01,2360.05,10,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Cancelled,1,0,1
2023,9,0,5,253.75,1268.75,9,0.556,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2024,11,1,3,676.21,2028.63,5,0.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Delivered,0,0,0
2024,2,0,3,134.05,402.15,3,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Shipped,0,0,0
2024,4,0,5,217.43,1087.15,10,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Shipped,0,0,0
2023,5,0,1,553.56,553.56,5,0.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Cancelled,1,0,1
2023,11,1,2,28.55,57.1,7,0.286,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2024,1,0,2,255.26,510.52,6,0.333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2025,3,1,5,292.54,1462.7,8,0.625,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2024,12,0,4,147.51,590.04,4,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2024,8,1,3,569.84,1709.52,8,0.375,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2024,2,0,5,574.79,2873.95,8,0.625,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Pending,0,0,0
2023,10,0,4,598.19,2392.76,7,0.571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,3,0,4,390.84,1563.36,9,0.444,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2024,9,1,2,398.45,796.9,7,0.286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2023,5,1,5,623.81,3119.05,6,0.833,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2024,12,1,4,174.49,697.96,5,0.8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2025,3,1,1,479.56,479.56,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Returned,0,1,1
2024,10,0,4,653.13,2612.52,8,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Shipped,0,0,0
2023,8,0,3,481.1,1443.3,3,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Returned,0,1,1
2025,3,0,5,271.69,1358.45,7,0.714,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2025,3,1,3,463.81,1391.43,8,0.375,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Returned,0,1,1
2023,5,0,2,639.88,1279.76,5,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2024,7,0,4,404.58,1618.32,5,0.8,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Shipped,0,0,0
2023,2,1,1,76.93,76.93,6,0.167,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2024,12,0,4,190.64,762.56,5,0.8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Delivered,0,0,0
2023,12,0,2,88.73,177.46,5,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Pending,0,0,0
2024,3,0,5,485.71,2428.55,10,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Pending,0,0,0
2025,3,0,5,78.29,391.45,5,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2024,4,0,5,22.14,110.7,10,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2024,3,0,1,679.65,679.65,6,0.167,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2023,2,0,1,178.44,178.44,2,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2025,6,1,5,655.55,3277.75,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Delivered,0,0,0
2024,4,0,4,577.08,2308.32,8,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Pending,0,0,0
2023,8,0,3,197.97,593.91,5,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Cancelled,1,0,1
2024,1,1,3,411.95,1235.85,7,0.429,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2024,9,0,2,443.22,886.44,5,0.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Delivered,0,0,0
2025,5,0,3,364.14,1092.42,7,0.429,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Pending,0,0,0
2025,5,0,3,430.06,1290.18,8,0.375,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Cancelled,1,0,1
2024,12,0,1,320.92,320.92,5,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Returned,0,1,1
2023,10,1,3,107.36,322.08,5,0.6,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
2024,7,0,2,359.86,719.72,4,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Cancelled,1,0,1
2024,11,0,4,434.23,1736.92,8,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Shipped,0,0,0
2023,1,1,2,645.85,1291.7,5,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2025,6,0,4,214.35,857.4,7,0.571,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Cancelled,1,0,1
2025,4,1,3,638.5,1915.5,4,0.75,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Cancelled,1,0,1
2023,12,0,1,365.57,365.57,5,0.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Cancelled,1,0,1
2024,10,0,3,568.05,1704.15,6,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2023,10,0,3,490.01,1470.03,4,0.75,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Returned,0,1,1
2025,6,0,3,372.6,1117.8,7,0.429,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Delivered,0,0,0
2023,5,0,5,240.61,1203.05,10,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Shipped,0,0,0
2024,6,0,1,586.62,586.62,5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Shipped,0,0,0
2024,3,1,3,257.84,773.52,4,0.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Delivered,0,0,0
2023,8,1,5,435.66,2178.3,9,0.556,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Pending,0,0,0
2024,8,0,5,261.33,1306.65,5,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Returned,0,1,1
2024,1,0,1,422.54,422.54,1,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Delivered,0,0,0
2023,3,1,5,330.45,1652.25,10,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2023,12,1,3,120.82,362.46,5,0.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Shipped,0,0,0
2024,5,0,1,14.06,14.06,5,0.2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Pending,0,0,0
2023,5,0,1,491.11,491.11,4,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2023,4,1,4,677.37,2709.48,8,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Pending,0,0,0
2024,7,0,5,189.25,946.25,10,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Cancelled,1,0,1
